Number,Date,Price,Log Price,Circulation,Difficulty,BTC Mined Daily,Daily Transactions,Total Value of Daily Transactions (USD),Fundamental Value,Expected Price
1633,2017-12-11,16762.11667,4.224328859,16735187.5,1.59E+12,4187.5,368598,4271582104,255.245548,1065.387572
1634,2017-12-13,16808.36667,4.225525514,16739462.5,1.59E+12,4275,424579,4658395921,278.2882617,1108.013865
1635,2017-12-15,17771.9,4.249733861,16743887.5,1.59E+12,4425,405676,4213976778,251.6725449,1155.447835
1636,2017-12-17,19289.785,4.285327387,16748337.5,1.59E+12,4450,391910,5065451796,302.4450514,1203.66015
1637,2017-12-19,17737.11167,4.2488829,16752362.5,1.87E+12,4025,378622,3771403824,225.1266843,1260.156697
1638,2017-12-21,16047.51,4.205407655,16755712.5,1.87E+12,3350,335482,3660301618,218.4509682,1312.287159
1639,2017-12-23,15360.26167,4.186398614,16759387.5,1.87E+12,3675,308211,2465336231,147.1018097,1366.924553
1640,2017-12-25,14119.02833,4.14980481,16762975,1.87E+12,3587.5,228926,2519602088,150.307573,1411.899277
1641,2017-12-27,15589.32167,4.192827218,16766700,1.87E+12,3725,307642,4694566031,279.9934412,1459.873133
1642,2017-12-29,14640.14,4.16554523,16770625,1.87E+12,3925,353824,3682930089,219.6060128,1533.905869
1643,2017-12-31,14165.575,4.151234208,16774500,1.87E+12,3875,290422,3322403205,198.0627265,1603.916297
1644,2018-01-02,15005.85667,4.176260794,16778587.5,1.93E+12,4087.5,340980,3526212015,210.1614343,1674.388501
1645,2018-01-04,15199.355,4.181825159,16782650,1.93E+12,4062.5,425008,4053543884,241.5318132,1752.569817
1646,2018-01-06,17319.198,4.238527777,16786537.5,1.93E+12,3887.5,358847,3932860282,234.2865693,1843.775084
1647,2018-01-08,15265.90667,4.183722603,16790637.5,1.93E+12,4100,345672,4040000008,240.6102811,1940.797858
1648,2018-01-10,15126.39833,4.179735533,16794762.5,1.93E+12,4125,347393,3931428179,234.08656,2047.570375
1649,2018-01-12,13912.882,4.143417102,16799400,1.93E+12,4637.5,300091,3261904630,194.1679244,2154.67722
1650,2018-01-14,13852.92,4.141541326,16803200,2.23E+12,3800,235045,2678410640,159.3988431,2246.88208
1651,2018-01-16,11180.99833,4.048480583,16807062.5,2.23E+12,3862.5,303725,3021888568,179.7987345,2324.225864
1652,2018-01-18,11345.42333,4.054820705,16811312.5,2.23E+12,4250,309495,2711507318,161.290638,2404.796884
1653,2018-01-20,12950.79333,4.112296373,16815600,2.23E+12,4287.5,240611,2694792832,160.2555265,2475.720494
1654,2018-01-22,10544.59333,4.023029835,16820025,2.23E+12,4425,245562,2099490616,124.8208975,2542.044051
1655,2018-01-24,11282.25833,4.05239604,16824437.5,2.23E+12,4412.5,250423,2100547354,124.8509707,2593.199877
1656,2018-01-26,10969.815,4.040199303,16828350,2.60E+12,3912.5,220459,2822337880,167.7132862,2641.383747
1657,2018-01-28,11765.71,4.07061814,16832287.5,2.60E+12,3937.5,213446,1924759198,114.3492349,2697.509883
1658,2018-01-30,10184.06167,4.007921021,16836225,2.60E+12,3937.5,236609,1759355793,104.4982348,2735.351717
1659,2018-02-01,9083.258333,3.958241666,16839687.5,2.60E+12,3462.5,257664,2515366060,149.3713028,2767.590451
1660,2018-02-03,9076.678333,3.957926945,16843762.5,2.60E+12,4075,194891,1491970146,88.57701158,2807.333382
1661,2018-02-05,6838.816667,3.834980961,16848300,2.60E+12,4537.5,216363,1758323361,104.3620639,2829.64525
1662,2018-02-07,8099.958333,3.908482785,16852187.5,2.87E+12,3887.5,213719,1686470712,100.0742908,2854.145812
1663,2018-02-09,8535.516667,3.931229815,16855512.5,2.87E+12,3325,177860,1702603673,101.0116823,2875.384384
1664,2018-02-11,8343.455,3.921345928,16859187.5,2.87E+12,3675,147208,715801285,42.45763831,2894.600133
1665,2018-02-13,8597.7675,3.934385697,16863312.5,2.87E+12,4125,182984,1263264354,74.91199336,2898.750352
1666,2018-02-15,9977.154,3.999006676,16867187.5,2.87E+12,3875,198183,1288852356,76.41181175,2911.820343
1667,2018-02-17,10841.99167,4.035109069,16871012.5,2.87E+12,3825,173789,877050948,51.98567353,2924.402145
1668,2018-02-19,11110.965,4.04575178,16875062.5,2.87E+12,4050,187367,1149698995,68.13005848,2931.504212
1669,2018-02-21,10532.79167,4.022543494,16878937.5,3.01E+12,3875,205201,1532098344,90.76983335,2941.829316
1670,2018-02-23,10162.11667,4.006984177,16882650,3.01E+12,3712.5,185193,1789955858,106.0233943,2954.545313
1671,2018-02-25,9696.593333,3.986619182,16886600,3.01E+12,3950,144869,739859891,43.81343142,2966.683085
1672,2018-02-27,10763.88333,4.031968982,16890362.5,3.01E+12,3762.5,219624,1499367704,88.77060537,2972.388936
1673,2018-03-01,11009.38167,4.041762928,16894362.5,3.01E+12,4000,233744,2018301937,119.4660016,2981.918164
1674,2018-03-03,11326.94833,4.054112919,16898562.5,3.01E+12,4200,177024,1034631166,61.22598688,2990.248709
1675,2018-03-05,11595.54,4.064290978,16902275,3.23E+12,3712.5,201438,1582234331,93.61073175,2996.771526
1676,2018-03-07,10118.058,4.005097165,16906187.5,3.29E+12,3912.5,213978,1580136725,93.46499469,3002.148774
1677,2018-03-09,9089.278333,3.958529403,16910037.5,3.29E+12,3850,198180,1906277895,112.730554,3006.022789
1678,2018-03-11,9761.396667,3.989511961,16913700,3.29E+12,3662.5,150884,1016923552,60.12425146,3006.599832
1679,2018-03-13,9154.7,3.961644117,16917687.5,3.29E+12,3987.5,196140,1418568667,83.85121589,3011.849812
1680,2018-03-15,8358.121667,3.922108689,16921287.5,3.29E+12,3600,206186,1238238594,73.17638176,3013.198549
1681,2018-03-17,7993.674644,3.902746468,16925100,3.29E+12,3812.5,154496,703389492,41.55895634,3015.565987
1682,2018-03-19,8412.033333,3.924900985,16928925,3.46E+12,3825,191528,1122875101,66.32878939,3025.443321
1683,2018-03-21,8947.753333,3.951714003,16932412.5,3.46E+12,3487.5,194846,1037303973,61.26144003,3029.210465
1684,2018-03-23,8686.826667,3.938861156,16935862.5,3.46E+12,3450,179818,961129741,56.75115401,3033.845173
1685,2018-03-25,8617.296667,3.935371045,16939500,3.46E+12,3637.5,135274,911678931,53.81970725,3039.660875
1686,2018-03-27,7876.195,3.89631646,16943275,3.46E+12,3775,187065,933013627,55.06689982,3046.330838
1687,2018-03-29,7172.28,3.855657236,16946862.5,3.46E+12,3587.5,192411,1048746364,61.88439683,3052.715721
1688,2018-03-31,6935.48,3.841076524,16950487.5,3.46E+12,3625,148617,550645502,32.48552598,3057.356984
1689,2018-04-02,7035.848333,3.847316469,16954462.5,3.51E+12,3975,168178,772083379,45.53865267,3071.517542
1690,2018-04-04,6787.761667,3.831726585,16958337.5,3.51E+12,3875,185710,749856523,44.2175728,3080.646385
1691,2018-04-06,6603.876667,3.819798954,16962012.5,3.51E+12,3675,172889,707820872,41.72976951,3089.824937
1692,2018-04-08,7017.656667,3.846192117,16966275,3.51E+12,4262.5,138535,548374125,32.32142147,3099.577363
1693,2018-04-10,6787.571667,3.831714428,16970162.5,3.51E+12,3887.5,186415,814234811,47.98037797,3111.106092
1694,2018-04-12,7847.845,3.894750417,16974100,3.51E+12,3937.5,210879,1427097611,84.07500904,3118.971765
1695,2018-04-14,8036.511051,3.905067546,16977875,3.80E+12,3775,161843,519632756,30.60646612,3122.369664
1696,2018-04-16,8043.803333,3.905461444,16981675,3.84E+12,3800,196106,870304184,51.24960783,3133.708517
1697,2018-04-18,8164.937426,3.911952861,16985700,3.84E+12,4025,200740,837466036,49.30418152,3141.000683
1698,2018-04-20,8852.718333,3.947076646,16989637.5,3.84E+12,3937.5,207777,1159554824,68.25071012,3148.601592
1699,2018-04-22,8838.548333,3.946380941,16993625,3.84E+12,3987.5,171870,662423527,38.98070759,3154.174354
1700,2018-04-24,9555.542,3.980255326,16997525,3.84E+12,3900,254493,1794341045,105.5648422,3163.064204
1701,2018-04-26,9258.398333,3.966535862,17000825,3.84E+12,3300,216732,1420907959,83.57876509,3166.125519
1702,2018-04-28,9326.173333,3.969703483,17004200,4.02E+12,3375,203681,1666871609,98.02705267,3169.477019
1703,2018-04-30,9259.57,3.966590819,17008112.5,4.02E+12,3912.5,215107,1035300588,60.8709866,3170.366394
1704,2018-05-02,9221.426,3.964798085,17011837.5,4.02E+12,3725,212296,1367783031,80.40183966,3176.435573
1705,2018-05-04,9710.73,3.987251879,17015450,4.02E+12,3612.5,219069,1411310862,82.94290554,3178.600987
1706,2018-05-06,9630.136277,3.983632433,17019175,4.02E+12,3725,171761,988115176,58.05893505,3179.831459
1707,2018-05-08,9228.608333,3.965136215,17022787.5,4.02E+12,3612.5,217810,1301704097,76.46832794,3186.645033
1708,2018-05-10,9101.483333,3.959112178,17026712.5,4.02E+12,3925,208961,1324180127,77.77074564,3188.951395
1709,2018-05-12,8484.346667,3.928618405,17030362.5,4.14E+12,3650,182054,918875392,53.9551282,3190.373467
1710,2018-05-14,8652.038333,3.937118435,17033862.5,4.14E+12,3500,209697,1865447207,109.5140463,3198.826967
1711,2018-05-16,8340.703333,3.921202674,17037925,4.14E+12,4062.5,208463,1353735436,79.45424317,3192.987559
1712,2018-05-18,8240.055,3.91593011,17041425,4.14E+12,3500,211496,1787078403,104.8667235,3193.153233
1713,2018-05-20,8507.406667,3.929797193,17045150,4.14E+12,3725,158663,515334603,30.23350355,3185.815779
1714,2018-05-22,8015.58,3.903934953,17049000,4.14E+12,3850,203337,877226131,51.45323075,3209.502175
1715,2018-05-24,7566.193333,3.878877434,17052812.5,4.22E+12,3812.5,206825,1000588876,58.67588563,3219.695838
1716,2018-05-26,7342.908333,3.865868107,17057037.5,4.31E+12,4225,158783,424995810,24.91615616,3227.068045
1717,2018-05-28,7130.541667,3.853122522,17061037.5,4.31E+12,4000,189063,1013613735,59.41102556,3251.80175
1718,2018-05-30,7385.395,3.868373728,17064950,4.31E+12,3912.5,204077,902500527,52.88620986,3258.998624
1719,2018-06-01,7535.146667,3.87709171,17069150,4.31E+12,4200,205481,867167014,50.80317497,3268.437561
1720,2018-06-03,7699.886,3.886484295,17073087.5,4.31E+12,3937.5,163443,485884807,28.45910601,3278.271958
1721,2018-06-05,7615.722142,3.881711091,17077562.5,4.42E+12,4475,212901,766868933,44.90505791,3296.503664
1722,2018-06-07,7676.271667,3.885150336,17081187.5,4.94E+12,3625,207627,800445415,46.86122759,3307.201396
1723,2018-06-09,7564.408333,3.878774964,17084787.5,4.94E+12,3600,171306,506021255,29.61823523,3316.961126
1724,2018-06-11,6875.678333,3.837315551,17088125,4.94E+12,3337.5,213196,957529688,56.03480124,3329.991131
1725,2018-06-13,6315.7,3.800421493,17091725,4.94E+12,3600,211829,1003076180,58.68782583,3337.52996
1726,2018-06-15,6434.088,3.808486997,17095550,4.94E+12,3825,205861,774046295,45.27764798,3344.879708
1727,2018-06-17,6464.411667,3.810529005,17099587.5,4.94E+12,4037.5,144908,427735217,25.0143588,3353.535414
1728,2018-06-19,6737,3.828466547,17103575,5.02E+12,3987.5,191805,719679317,42.07771282,3362.087936
1729,2018-06-21,6733.901667,3.82826677,17107637.5,5.08E+12,4062.5,198113,719546652,42.05996602,3368.612733
1730,2018-06-23,6141.605833,3.78828194,17111525,5.08E+12,3887.5,163295,428012921,25.01313711,3374.226625
1731,2018-06-25,6211.4475,3.793192819,17115625,5.08E+12,4100,200173,675604827,39.47298606,3374.674892
1732,2018-06-27,6105.295,3.785706653,17118962.5,5.08E+12,3337.5,188510,795615808,46.47570248,3376.864572
1733,2018-06-29,5908.7025,3.771492124,17122812.5,5.08E+12,3850,197881,656285944,38.32816274,3380.165699
1734,2018-07-01,6374.754167,3.804463442,17126412.5,5.08E+12,3600,156247,991949405,57.91927556,3380.001618
1735,2018-07-03,6613.685833,3.820443561,17129625,5.36E+12,3212.5,216747,872392592,50.92887859,3386.008671
1736,2018-07-05,6603.376667,3.819766071,17133012.5,5.36E+12,3387.5,199600,667645283,38.96835323,3389.606677
1737,2018-07-07,6594.281667,3.819167494,17136962.5,5.36E+12,3950,170160,363054383,21.18545705,3387.588475
1738,2018-07-09,6723.8725,3.82761947,17140637.5,5.36E+12,3675,206546,641995551,37.45459006,3369.165684
1739,2018-07-11,6377.363333,3.80464116,17144187.5,5.36E+12,3550,202603,703800650,41.05185212,3361.967237
1740,2018-07-13,6244.3575,3.795487759,17147737.5,5.36E+12,3550,207904,645414307,37.63845271,3356.132666
1741,2018-07-15,6316.881667,3.800502741,17151062.5,5.36E+12,3325,161151,351656240,20.50346677,3346.356011
1742,2018-07-17,6869.910833,3.8369511,17154550,5.20E+12,3487.5,233966,793711435,46.26827489,3311.91839
1743,2018-07-19,7396.401667,3.869020488,17158862.5,5.18E+12,4312.5,225039,984877923,57.39762312,3306.193706
1744,2018-07-21,7352.495385,3.866434761,17162500,5.18E+12,3637.5,184803,525631985,30.62677261,3309.241907
1745,2018-07-23,7689.884167,3.885919798,17166850,5.18E+12,4350,229480,899750255,52.41207647,3284.096144
1746,2018-07-25,8251.165,3.916515272,17171050,5.18E+12,4200,250208,1029444503,59.95233273,3282.289486
1747,2018-07-27,8025.2575,3.904458976,17175200,5.18E+12,4150,229397,873105274,50.83523185,3286.361982
1748,2018-07-29,8206.341667,3.914149595,17179137.5,5.60E+12,3937.5,168407,727303100,42.33641532,3282.223247
1749,2018-07-31,7916.800833,3.898549719,17182650,5.95E+12,3512.5,242977,943144368,54.88934291,3268.708816
1750,2018-08-02,7593.149167,3.880421932,17186437.5,5.95E+12,3787.5,224873,1034978973,60.22068116,3267.69373
1751,2018-08-04,7247.769167,3.860204353,17190712.5,5.95E+12,4275,191657,489889914,28.49735949,3271.223305
1752,2018-08-06,6988.079167,3.844357816,17194350,5.95E+12,3637.5,218607,738335125,42.94056623,3234.159024
1753,2018-08-08,6450.366923,3.80958442,17198212.5,5.95E+12,3862.5,235311,785753515,45.688092,3217.874453
1754,2018-08-10,6396.494667,3.805942042,17202275,5.95E+12,4062.5,226148,757467750,44.03299854,3204.397083
1755,2018-08-12,6311.131667,3.800107241,17206337.5,6.39E+12,4062.5,165044,333934428,19.4076414,3188.003884
1756,2018-08-14,6050.9425,3.781823026,17209912.5,6.39E+12,3575,247622,1057442607,61.44381077,3117.880301
1757,2018-08-16,6342.629231,3.802269325,17213900,6.39E+12,3987.5,232335,686851910,39.901005,3120.651297
1758,2018-08-18,6436.720833,3.808664674,17217800,6.39E+12,3900,190935,372693270,21.64581247,3094.122092
1759,2018-08-20,6434.559167,3.808518799,17221487.5,6.39E+12,3687.5,214983,623276781,36.19180869,3022.922891
1760,2018-08-22,6575.229167,3.817910894,17225337.5,6.39E+12,3850,230333,1013114237,58.81534902,2985.915032
1761,2018-08-24,6543.645714,3.815819778,17229025,6.51E+12,3687.5,219848,660927832,38.36130205,2983.984193
1762,2018-08-26,6673.274167,3.824338968,17232875,6.73E+12,3850,172747,379429738,22.01778508,2949.264259
1763,2018-08-28,7000.04,3.845100522,17237100,6.73E+12,4225,238039,979878646,56.84707091,2869.107652
1764,2018-08-30,6932.6625,3.840900058,17240762.5,6.73E+12,3662.5,231391,799455269,46.37006449,2863.327869
1765,2018-09-01,7100.946667,3.851316251,17244587.5,6.73E+12,3825,213331,531359265,30.81310382,2840.41025
1766,2018-09-03,7260.949231,3.8609934,17248187.5,6.73E+12,3600,222897,724709647,42.01656823,2782.771503
1767,2018-09-05,7113.069231,3.852057036,17251412.5,6.73E+12,3225,246477,946331381,54.85529843,2749.749756
1768,2018-09-07,6444.804167,3.809209725,17255187.5,6.97E+12,3775,230790,737975012,42.76829863,2739.069924
1769,2018-09-09,6286.425833,3.798403796,17259100,7.02E+12,3912.5,188912,464647608,26.92189094,2706.367161
1770,2018-09-11,6296.320833,3.79908685,17262550,7.02E+12,3450,237571,741573975,42.95854176,2632.90115
1771,2018-09-13,6450.179231,3.809571783,17266500,7.02E+12,3950,234209,1249581111,72.37026097,2601.284773
1772,2018-09-15,6518.655,3.814157997,17269900,7.02E+12,3400,211071,375006930,21.71448184,2613.37724
1773,2018-09-17,6400.600833,3.806220744,17273325,7.02E+12,3425,240152,574281010,33.24669744,2526.736114
1774,2018-09-19,6335.826667,3.801803287,17277050,7.02E+12,3725,251037,672997746,38.95327883,2477.271816
1775,2018-09-21,6669.990833,3.824125237,17280775,7.15E+12,3725,273051,986722600,57.09944143,2441.218404
1776,2018-09-23,6710.445,3.826751321,17284587.5,7.15E+12,3812.5,200319,336115558,19.44596931,2434.111809
1777,2018-09-25,6412.459167,3.807024613,17288550,7.15E+12,3962.5,252113,842041019,48.70512675,2349.528845
1778,2018-09-27,6535.476667,3.815277268,17292075,7.15E+12,3525,248686,824319236,47.67034818,2331.852232
1779,2018-09-29,6550.474167,3.816272738,17295900,7.15E+12,3825,218339,464342433,26.84696564,2312.829807
1780,2018-10-01,6590.968333,3.818949225,17299912.5,7.15E+12,4012.5,242820,687191884,39.72227513,2256.107892
1781,2018-10-03,6470.4025,3.810931297,17303437.5,7.15E+12,3525,242303,740144928,42.77444456,2226.457418
1782,2018-10-05,6568.549167,3.817469455,17306937.5,7.45E+12,3500,244719,629086426,36.34880094,2202.034831
1783,2018-10-07,6558.5375,3.816807006,17310275,7.45E+12,3337.5,219731,246326946,14.2301001,2168.113399
1784,2018-10-09,6621.711667,3.820970266,17313587.5,7.45E+12,3312.5,235862,706719255,40.81876474,2081.005981
1785,2018-10-11,6248.635833,3.795785215,17317375,7.45E+12,3787.5,262467,869108609,50.18708719,2056.823961
1786,2018-10-13,6260.645833,3.796619136,17320787.5,7.45E+12,3412.5,205097,368589634,21.28018914,2044.314788
1787,2018-10-15,6452.571667,3.809732837,17324237.5,7.45E+12,3450,266945,1397520263,80.66850059,1986.436692
1788,2018-10-17,6596.276154,3.819298829,17327650,7.45E+12,3412.5,260362,728506819,42.04302482,1999.294073
1789,2018-10-19,6487.444167,3.812073633,17331150,7.18E+12,3500,253826,839318448,48.42831826,1978.062558
1790,2018-10-21,6531.601667,3.815019691,17334662.5,7.18E+12,3512.5,211505,295882764,17.06885058,1964.335604
1791,2018-10-23,6481.426,3.811670567,17338525,7.18E+12,3862.5,253463,736437700,42.47406858,1899.647132
1792,2018-10-25,6478.0825,3.811446475,17341650,7.18E+12,3125,254599,823126054,47.46526738,1880.751637
1793,2018-10-27,6465.9175,3.810630159,17345137.5,7.18E+12,3487.5,233749,369300997,21.29132715,1867.2823
1794,2018-10-29,6382.668333,3.805002277,17348712.5,7.18E+12,3575,269754,903771019,52.09441444,1817.895165
1795,2018-10-31,6310.284167,3.800048917,17352675,7.18E+12,3962.5,288283,808033046,46.56533047,1809.304963
1796,2018-11-02,6387.674167,3.805342755,17356387.5,7.18E+12,3712.5,292704,856375702,49.34066504,1795.852941
1797,2018-11-04,6391.873333,3.80562816,17359937.5,7.18E+12,3550,226247,520943511,30.0083748,1784.989848
1798,2018-11-06,6445.354167,3.809246786,17363337.5,7.18E+12,3400,285451,753728436,43.40919112,1753.430697
1799,2018-11-08,6486.251667,3.811993795,17366475,7.18E+12,3137.5,277597,776728230,44.72572759,1737.767042
